#1
double	default(44598,2)
302400	6.054292e+08
302400	6.054292e+08
303300	5.973823e+08
304200	6.064016e+08
305100	6.075928e+08
306000	5.983548e+08
306000	5.983548e+08
306900	5.928849e+08
307800	5.970663e+08
308700	5.944164e+08
309600	6.199669e+08
309600	6.199669e+08
310500	6.385889e+08
311400	6.352097e+08
312300	6.379325e+08
313200	6.290591e+08
313200	6.290591e+08
314100	6.12455e+08
315000	6.038246e+08
315900	6.047728e+08
316800	5.963856e+08
316800	5.963856e+08
317700	5.87731e+08
318600	5.855674e+08
319500	5.829175e+08
320400	5.842546e+08
320400	5.842546e+08
321300	5.886548e+08
322200	5.861022e+08
323100	5.853729e+08
324000	5.864426e+08
324000	5.864426e+08
324900	5.847894e+08
325800	5.78031e+08
326700	5.693764e+08
327600	5.65268e+08
327600	5.65268e+08
328500	5.674802e+08
329400	5.657055e+08
330300	5.614998e+08
331200	5.609407e+08
331200	5.609407e+08
332100	5.598223e+08
333000	5.618401e+08
333900	5.754298e+08
334800	5.833064e+08
334800	5.833064e+08
335700	5.855187e+08
336600	5.907455e+08
337500	5.958751e+08
338400	5.935899e+08
338400	5.935899e+08
339300	5.901377e+08
340200	5.882659e+08
341100	5.939302e+08
342000	5.992543e+08
342000	5.992543e+08
342900	5.982819e+08
343800	5.954861e+08
344700	5.942706e+08
345600	5.940761e+08
345600	5.940761e+08
346500	5.919853e+08
347400	5.945866e+08
348300	5.96969e+08
349200	6.010776e+08
349200	6.010776e+08
350100	5.992543e+08
351000	5.959237e+08
351900	5.903809e+08
352800	5.834037e+08
352800	5.834037e+08
353700	5.766211e+08
354600	5.723423e+08
355500	5.715887e+08
356400	5.674559e+08
356400	5.674559e+08
357300	5.646845e+08
358200	5.631286e+08
359100	5.596765e+08
360000	5.58777e+08
360000	5.58777e+08
360900	5.542066e+08
361800	5.482262e+08
362700	5.356575e+08
363600	5.233077e+08
363600	5.233077e+08
364500	5.206336e+08
365400	5.152123e+08
366300	5.095236e+08
367200	5.012336e+08
367200	5.012336e+08
368100	4.976114e+08
369000	5.195153e+08
369900	5.349769e+08
370800	5.285588e+08
370800	5.285588e+08
371700	5.318408e+08
372600	5.292152e+08
373500	5.28802e+08
374400	5.306739e+08
374400	5.306739e+08
375300	5.259576e+08
376200	5.246691e+08
377100	5.240857e+08
378000	5.22627e+08
378000	5.22627e+08
378900	5.255929e+08
379800	5.263952e+08
380700	5.264195e+08
381600	5.265897e+08
381600	5.265897e+08
382500	5.242802e+08
383400	5.207551e+08
384300	5.202446e+08
385200	5.242316e+08
385200	5.242316e+08
386100	5.286318e+08
387000	5.603329e+08
387900	5.671156e+08
388800	5.98841e+08
388800	5.98841e+08
389700	5.903809e+08
390600	5.844977e+08
391500	5.883874e+08
392400	6.062071e+08
392400	6.062071e+08
393300	5.989139e+08
394200	5.777393e+08
395100	5.616456e+08
396000	5.506572e+08
396000	5.506572e+08
396900	5.449928e+08
397800	5.432182e+08
398700	5.43364e+08
399600	5.653652e+08
399600	5.653652e+08
400500	5.724882e+08
401400	5.767183e+08
402300	5.819208e+08
403200	5.862724e+08
403200	5.862724e+08
404100	5.900648e+08
405000	5.941976e+08
405900	5.884603e+08
406800	5.755757e+08
406800	5.755757e+08
407700	5.666293e+08
408600	5.768884e+08
409500	5.699356e+08
410400	5.812644e+08
410400	5.812644e+08
411300	5.929821e+08
412200	5.830147e+08
413100	5.739955e+08
414000	5.68404e+08
414000	5.68404e+08
414900	5.625208e+08
415800	5.593361e+08
416700	5.642955e+08
417600	5.715401e+08
417600	5.715401e+08
418500	5.753082e+08
419400	5.771315e+08
420300	5.77642e+08
421200	5.782499e+08
421200	5.782499e+08
422100	5.821638e+08
423000	5.792709e+08
423900	5.773017e+08
424800	5.757459e+08
424800	5.757459e+08
425700	5.840358e+08
426600	5.972608e+08
427500	6.001537e+08
428400	5.982089e+08
428400	5.982089e+08
429300	6.005914e+08
430200	6.018555e+08
431100	5.983548e+08
432000	5.992056e+08
432000	5.992056e+08
432900	5.962154e+08
433800	5.934926e+08
434700	5.93055e+08
435600	5.998863e+08
435600	5.998863e+08
436500	6.090758e+08
437400	6.129898e+08
438300	6.088326e+08
439200	6.023903e+08
439200	6.023903e+08
440100	6.021472e+08
441000	6.047242e+08
441900	6.055021e+08
442800	6.10583e+08
442800	6.10583e+08
443700	6.170253e+08
444600	6.214742e+08
445500	6.2709e+08
446400	6.315145e+08
446400	6.315145e+08
447300	6.416278e+08
448200	6.439616e+08
449100	6.444478e+08
450000	6.506713e+08
450000	6.506713e+08
450900	6.566275e+08
451800	6.546582e+08
452700	6.600066e+08
453600	6.596419e+08
453600	6.596419e+08
454500	6.646499e+08
455400	6.679319e+08
456300	6.694635e+08
457200	6.717487e+08
457200	6.717487e+08
458100	6.709221e+08
459000	6.766351e+08
459900	6.828829e+08
460800	6.856787e+08
460800	6.856787e+08
461700	6.852411e+08
462600	6.853383e+08
463500	6.892767e+08
464400	6.861892e+08
464400	6.861892e+08
465300	6.82494e+08
466200	6.774374e+08
467100	6.648444e+08
468000	6.541477e+08
468000	6.541477e+08
468900	6.376894e+08
469800	6.294967e+08
470700	6.129412e+08
471600	6.122362e+08
471600	6.122362e+08
472500	6.005914e+08
473400	5.921312e+08
474300	5.764995e+08
475200	5.563459e+08
475200	5.563459e+08
476100	5.530397e+08
477000	5.496848e+08
477900	5.509004e+08
478800	5.422214e+08
478800	5.422214e+08
479700	5.314518e+08
480600	5.453818e+08
481500	5.468648e+08
482400	5.567835e+08
482400	5.567835e+08
483300	5.6246e+08
484200	5.681366e+08
485100	5.540851e+08
486000	5.503412e+08
486000	5.503412e+08
486900	5.675288e+08
487800	5.913776e+08
488700	6.008588e+08
489600	6.07763e+08
489600	6.07763e+08
490500	5.999593e+08
491400	5.943192e+08
492300	5.97674e+08
493200	5.971392e+08
493200	5.971392e+08
494100	6.006886e+08
495000	6.012721e+08
495900	6.020257e+08
496800	5.961668e+08
496800	5.961668e+08
497700	5.977227e+08
498600	5.929335e+08
499500	5.936871e+08
500400	5.916936e+08
500400	5.916936e+08
501300	5.981117e+08
502200	6.047485e+08
503100	6.004698e+08
504000	6.0346e+08
504000	6.0346e+08
504900	6.051132e+08
505800	6.047728e+08
506700	6.012963e+08
507600	5.975768e+08
507600	5.975768e+08
508500	5.947568e+08
509400	5.94854e+08
510300	5.98452e+08
511200	5.964342e+08
511200	5.964342e+08
512100	5.943678e+08
513000	5.996189e+08
513900	6.010532e+08
514800	5.985736e+08
514800	5.985736e+08
515700	5.987681e+08
516600	6.001294e+08
517500	5.969204e+08
518400	5.973094e+08
518400	5.973094e+08
519300	5.983061e+08
520200	5.971392e+08
521100	5.972122e+08
522000	5.982819e+08
522000	5.982819e+08
522900	5.988896e+08
523800	5.999107e+08
524700	6.031197e+08
525600	6.035329e+08
525600	6.035329e+08
526500	6.050645e+08
527400	6.048214e+08
528300	6.028522e+08
529200	6.025119e+08
529200	6.025119e+08
530100	6.043108e+08
531000	6.067663e+08
531900	6.093432e+08
532800	6.186056e+08
532800	6.186056e+08
533700	6.243672e+08
534600	6.29278e+08
535500	6.331433e+08
536400	6.369115e+08
536400	6.369115e+08
537300	6.340671e+08
538200	6.289619e+08
539100	6.233218e+08
540000	6.146915e+08
540000	6.146915e+08
540900	6.062314e+08
541800	6.04481e+08
542700	6.031197e+08
543600	5.99862e+08
543600	5.99862e+08
544500	5.996189e+08
545400	5.984277e+08
546300	5.975525e+08
547200	5.938573e+08
547200	5.938573e+08
548100	5.89846e+08
549000	5.862966e+08
549900	5.827959e+08
550800	5.766453e+08
550800	5.766453e+08
551700	5.670669e+08
552600	5.589472e+08
553500	5.517998e+08
554400	5.439961e+08
554400	5.439961e+08
555300	5.383074e+08
556200	5.323027e+08
557100	5.270759e+08
558000	5.231619e+08
558000	5.231619e+08
558900	5.188832e+08
559800	5.138752e+08
560700	5.098153e+08
561600	5.141183e+08
561600	5.141183e+08
562500	5.155283e+08
563400	5.201474e+08
564300	5.188103e+08
565200	5.127569e+08
565200	5.127569e+08
566100	5.096938e+08
567000	5.098396e+08
567900	5.065091e+08
568800	5.109822e+08
568800	5.109822e+08
569700	5.160388e+08
570600	5.258847e+08
571500	5.334939e+08
572400	5.379428e+08
572400	5.379428e+08
573300	5.373107e+08
574200	5.440204e+08
575100	5.501953e+08
576000	5.514838e+08
576000	5.514838e+08
576900	5.491014e+08
577800	5.461597e+08
578700	5.394014e+08
579600	5.446768e+08
579600	5.446768e+08
580500	5.470836e+08
581400	5.570266e+08
582300	5.621318e+08
583200	5.62302e+08
583200	5.62302e+08
584100	5.610865e+08
585000	5.598223e+08
585900	5.558111e+08
586800	5.567835e+08
586800	5.567835e+08
587700	5.539149e+08
588600	5.506086e+08
589500	5.456006e+08
590400	5.456249e+08
590400	5.456249e+08
591300	5.550575e+08
592200	5.59798e+08
593100	5.662161e+08
594000	5.706406e+08
594000	5.706406e+08
594900	5.670183e+08
595800	5.644171e+08
596700	5.641983e+08
597600	5.667752e+08
597600	5.667752e+08
598500	5.654624e+08
599400	5.627396e+08
600300	5.621805e+08
601200	5.655354e+08
601200	5.655354e+08
602100	5.718561e+08
603000	5.72318e+08
603900	5.719777e+08
604800	5.785659e+08
604800	5.785659e+08
605700	5.800732e+08
606600	5.763293e+08
607500	5.684526e+08
608400	5.645873e+08
608400	5.645873e+08
609300	5.659972e+08
610200	5.742386e+08
611100	5.853972e+08
612000	5.780067e+08
612000	5.780067e+08
612900	5.769613e+08
613800	5.812401e+08
614700	5.848623e+08
615600	5.839386e+08
615600	5.839386e+08
616500	5.69498e+08
617400	5.58388e+08
618300	5.554465e+08
619200	5.603572e+08
619200	5.603572e+08
620100	5.590444e+08
621000	5.617429e+08
621900	5.649519e+08
622800	5.654624e+08
622800	5.654624e+08
623700	5.791493e+08
624600	5.837926e+08
625500	5.861022e+08
626400	5.822125e+08
626400	5.822125e+08
627300	5.826257e+08
628200	5.784686e+08
629100	5.743601e+08
630000	5.722208e+08
630000	5.722208e+08
630900	5.667995e+08
631800	5.616943e+08
632700	5.594334e+08
633600	5.604787e+08
633600	5.604787e+08
634500	5.601384e+08
635400	5.603329e+08
636300	5.59798e+08
637200	5.602356e+08
637200	5.602356e+08
638100	5.597251e+08
639000	5.589958e+08
639900	5.54863e+08
640800	5.496362e+08
640800	5.496362e+08
641700	5.495146e+08
642600	5.329104e+08
643500	5.30844e+08
644400	5.340044e+08
644400	5.340044e+08
645300	5.264195e+08
646200	5.198313e+08
647100	5.175461e+08
648000	5.139967e+08
648000	5.139967e+08
648900	5.04394e+08
649800	5.083324e+08
650700	5.092805e+08
651600	5.129028e+08
651600	5.129028e+08
652500	4.909746e+08
653400	4.831708e+08
654300	4.971252e+08
655200	5.081865e+08
655200	5.081865e+08
656100	5.106662e+08
657000	5.124165e+08
657900	5.124409e+08
658800	5.090374e+08
658800	5.090374e+08
659700	5.084782e+08
660600	5.105689e+08
661500	5.150421e+08
662400	5.152366e+08
662400	5.152366e+08
663300	5.17619e+08
664200	5.2834e+08
665100	5.390611e+08
666000	5.418081e+08
666000	5.418081e+08
666900	5.424888e+08
667800	5.460139e+08
668700	5.495146e+08
669600	5.507545e+08
669600	5.507545e+08
670500	5.503412e+08
671400	5.475212e+08
672300	5.459167e+08
673200	5.484207e+08
673200	5.484207e+08
674100	5.536717e+08
675000	5.540851e+08
675900	5.531612e+08
676800	5.587284e+08
676800	5.587284e+08
677700	5.586311e+08
678600	5.54863e+08
679500	5.567592e+08
680400	5.588986e+08
680400	5.588986e+08
681300	5.607948e+08
682200	5.588256e+08
683100	5.569294e+08
684000	5.603329e+08
684000	5.603329e+08
684900	5.574156e+08
685800	5.629098e+08
686700	5.610379e+08
687600	5.599925e+08
687600	5.599925e+08
688500	5.611594e+08
689400	5.685985e+08
690300	5.747005e+08
691200	5.760132e+08
691200	5.760132e+08
692100	5.732662e+08
693000	5.73801e+08
693900	5.819937e+08
694800	5.906483e+08
694800	5.906483e+08
695700	5.94222e+08
696600	5.958994e+08
697500	6.058424e+08
698400	6.088326e+08
698400	6.088326e+08
699300	6.122362e+08
700200	6.065718e+08
701100	6.016124e+08
702000	5.95559e+08
702000	5.95559e+08
702900	6.126008e+08
703800	6.160772e+08
704700	6.194321e+08
705600	6.186785e+08
705600	6.186785e+08
706500	6.196023e+08
707400	6.254125e+08
708300	6.319035e+08
709200	6.696579e+08
709200	6.696579e+08
710100	6.583292e+08
711000	6.611006e+08
711900	6.792364e+08
712800	6.801116e+08
712800	6.801116e+08
713700	6.750792e+08
714600	6.694148e+08
715500	6.635803e+08
716400	6.627051e+08
716400	6.627051e+08
717300	6.578916e+08
718200	6.520084e+08
719100	6.556064e+08
720000	6.558981e+08
720000	6.558981e+08
720900	6.566517e+08
721800	6.564815e+08
722700	6.523244e+08
723600	6.495773e+08
723600	6.495773e+08
724500	6.476082e+08
725400	6.285e+08
726300	5.817992e+08
727200	5.870746e+08
727200	5.870746e+08
728100	6.127224e+08
729000	6.097322e+08
729900	6.009803e+08
730800	5.956806e+08
730800	5.956806e+08
731700	5.939546e+08
732600	5.892383e+08
733500	5.910129e+08
734400	5.933224e+08
734400	5.933224e+08
735300	5.910129e+08
736200	5.904781e+08
737100	5.912074e+08
738000	5.89846e+08
738000	5.89846e+08
738900	5.836711e+08
739800	5.767183e+08
740700	5.699599e+08
741600	5.576344e+08
741600	5.576344e+08
742500	5.517756e+08
743400	5.478858e+08
744300	5.443851e+08
745200	5.399363e+08
745200	5.399363e+08
746100	5.319137e+08
747000	5.244503e+08
747900	5.165737e+08
748800	5.111281e+08
748800	5.111281e+08
749700	5.072384e+08
750600	5.04467e+08
751500	5.027652e+08
752400	5.014038e+08
752400	5.014038e+08
753300	4.997993e+08
754200	4.995076e+08
755100	4.995805e+08
756000	4.99775e+08
756000	4.99775e+08
756900	4.981948e+08
757800	4.99459e+08
758700	5.011364e+08
759600	5.014524e+08
759600	5.014524e+08
760500	5.059985e+08
761400	5.095479e+08
762300	5.108121e+08
763200	5.109093e+08
763200	5.109093e+08
764100	5.10885e+08
765000	5.103015e+08
765900	5.082351e+08
766800	5.022304e+08
766800	5.022304e+08
767700	4.980246e+08
768600	5.006745e+08
769500	5.068008e+08
770400	5.143857e+08
770400	5.143857e+08
771300	5.160145e+08
772200	5.171814e+08
773100	5.236481e+08
774000	5.238426e+08
774000	5.238426e+08
774900	5.270273e+08
775800	5.285102e+08
776700	5.332994e+08
777600	5.356332e+08
777600	5.356332e+08
778500	5.343204e+08
779400	5.365571e+08
780300	5.379185e+08
781200	5.429265e+08
781200	5.429265e+08
782100	5.45868e+08
783000	5.503898e+08
783900	5.528209e+08
784800	5.622048e+08
784800	5.622048e+08
785700	5.694737e+08
786600	5.68404e+08
787500	5.677962e+08
788400	5.658028e+08
788400	5.658028e+08
789300	5.724153e+08
790200	5.75138e+08
791100	5.755757e+08
792000	5.805107e+08
792000	5.805107e+08
792900	5.839871e+08
793800	5.864426e+08
794700	5.850325e+08
795600	5.882415e+08
795600	5.882415e+08
796500	5.835009e+08
797400	5.807782e+08
798300	5.813373e+08
799200	5.822125e+08
799200	5.822125e+08
800100	5.830877e+08
801000	5.872205e+08
801900	5.920097e+08
802800	5.96726e+08
802800	5.96726e+08
803700	5.995946e+08
804600	6.008344e+08
805500	6.017096e+08
806400	6.063773e+08
806400	6.063773e+08
807300	6.151534e+08
808200	6.185569e+08
809100	6.224952e+08
810000	6.208421e+08
810000	6.208421e+08
810900	6.194078e+08
811800	6.153965e+08
812700	6.068392e+08
813600	6.008344e+08
813600	6.008344e+08
814500	5.890195e+08
815400	5.754298e+08
816300	5.683554e+08
817200	5.577803e+08
817200	5.577803e+08
818100	5.566863e+08
819000	5.579505e+08
819900	5.561757e+08
820800	5.485908e+08
820800	5.485908e+08
821700	5.466946e+08
822600	5.297987e+08
823500	5.360222e+08
824400	5.357548e+08
824400	5.357548e+08
825300	5.371405e+08
826200	5.305523e+08
827100	5.320109e+08
828000	5.258604e+08
828000	5.258604e+08
828900	5.16282e+08
829800	5.140211e+08
830700	5.196125e+08
831600	5.260305e+08
831600	5.260305e+08
832500	5.335182e+08
833400	5.523833e+08
834300	5.659729e+08
835200	5.731446e+08
835200	5.731446e+08
836100	5.761591e+08
837000	5.783471e+08
837900	5.808997e+08
838800	5.816047e+08
838800	5.816047e+08
839700	5.808754e+08
840600	5.77642e+08
841500	5.779824e+08
842400	5.777636e+08
842400	5.777636e+08
843300	5.793438e+08
844200	5.812157e+08
845100	5.825772e+08
846000	5.823827e+08
846000	5.823827e+08
846900	5.781526e+08
847800	5.745789e+08
848700	5.685985e+08
849600	5.661431e+08
849600	5.661431e+08
850500	5.600655e+08
851400	5.579018e+08
852300	5.525535e+08
853200	5.484692e+08
853200	5.484692e+08
854100	5.43364e+08
855000	5.394257e+08
855900	5.377969e+08
856800	5.363869e+08
856800	5.363869e+08
857700	5.365571e+08
858600	5.33348e+08
859500	5.313789e+08
860400	5.282185e+08
860400	5.282185e+08
861300	5.211198e+08
862200	5.194909e+08
863100	5.191749e+08
864000	5.181296e+08
864000	5.181296e+08
864900	5.175461e+08
865800	5.17692e+08
866700	5.188832e+08
867600	5.170599e+08
867600	5.170599e+08
868500	5.156742e+08
869400	5.171085e+08
870300	5.164764e+08
871200	5.111524e+08
871200	5.111524e+08
872100	5.138752e+08
873000	5.156985e+08
873900	5.174975e+08
874800	5.177649e+08
874800	5.177649e+08
875700	5.161847e+08
876600	5.15893e+08
877500	5.173759e+08
878400	5.175461e+08
878400	5.175461e+08
879300	5.193451e+08
880200	5.241829e+08
881100	5.235265e+08
882000	5.220922e+08
882000	5.220922e+08
882900	5.198556e+08
883800	5.159173e+08
884700	5.157228e+08
885600	5.153095e+08
885600	5.153095e+08
886500	5.166466e+08
887400	5.212413e+08
888300	5.317922e+08
889200	5.354631e+08
889200	5.354631e+08
890100	5.316949e+08
891000	5.261764e+08
891900	5.2129e+08
892800	5.160875e+08
892800	5.160875e+08
893700	5.117358e+08
894600	5.072627e+08
895500	5.042239e+08
896400	5.000181e+08
896400	5.000181e+08
897300	4.913392e+08
898200	4.860638e+08
899100	4.811287e+08
900000	4.770202e+08
900000	4.770202e+08
900900	4.715017e+08
901800	4.704077e+08
902700	4.745892e+08
903600	4.788922e+08
903600	4.788922e+08
904500	4.814934e+08
905400	4.80132e+08
906300	4.806425e+08
907200	4.795242e+08
907200	4.795242e+08
908100	4.799861e+08
909000	4.795242e+08
909900	4.820768e+08
910800	4.832681e+08
910800	4.832681e+08
911700	4.828548e+08
912600	4.839244e+08
913500	4.85845e+08
