#1
double	default(35136,2)
461700	6.075844e+08
462600	6.147058e+08
463500	6.218211e+08
464400	6.289315e+08
465300	6.305871e+08
466200	6.310655e+08
467100	6.315428e+08
468000	6.320202e+08
468900	6.32497e+08
469800	6.275479e+08
470700	6.224408e+08
471600	6.17338e+08
472500	6.138017e+08
473400	6.134036e+08
474300	6.130056e+08
475200	6.126077e+08
476100	6.122106e+08
477000	6.108865e+08
477900	6.052865e+08
478800	5.996906e+08
479700	5.962109e+08
480600	5.95324e+08
481500	5.944375e+08
482400	5.93551e+08
483300	5.926655e+08
484200	5.939978e+08
485100	5.955727e+08
486000	5.971457e+08
486900	5.98718e+08
487800	6.002888e+08
488700	6.018577e+08
489600	6.034259e+08
490500	6.049091e+08
491400	6.017443e+08
492300	5.985818e+08
493200	5.954221e+08
494100	5.926137e+08
495000	5.940654e+08
495900	5.955158e+08
496800	5.969644e+08
497700	5.984122e+08
498600	5.988929e+08
499500	5.960406e+08
500400	5.931898e+08
501300	5.903415e+08
502200	5.874947e+08
503100	5.846498e+08
504000	5.818075e+08
504900	5.795479e+08
505800	5.777571e+08
506700	5.759676e+08
507600	5.741791e+08
508500	5.72392e+08
509400	5.681033e+08
510300	5.600576e+08
511200	5.520177e+08
512100	5.439836e+08
513000	5.425796e+08
513900	5.432566e+08
514800	5.439331e+08
515700	5.446088e+08
516600	5.452839e+08
517500	5.459583e+08
518400	5.46632e+08
519300	5.361122e+08
520200	5.353728e+08
521100	5.346332e+08
522000	5.338932e+08
522900	5.331531e+08
523800	5.324127e+08
524700	5.31672e+08
525600	5.309311e+08
526500	5.301899e+08
527400	5.294485e+08
528300	5.295852e+08
529200	5.30115e+08
530100	5.306449e+08
531000	5.311749e+08
531900	5.317051e+08
532800	5.322355e+08
533700	5.32766e+08
534600	5.335744e+08
535500	5.366156e+08
536400	5.396575e+08
537300	5.427005e+08
538200	5.457444e+08
539100	5.487891e+08
540000	5.555797e+08
540900	5.64363e+08
541800	5.731491e+08
542700	5.819378e+08
543600	5.902873e+08
544500	5.9487e+08
545400	5.994547e+08
546300	6.039481e+08
547200	6.072711e+08
548100	6.105951e+08
549000	6.137775e+08
549900	6.135905e+08
550800	6.134039e+08
551700	6.132173e+08
552600	6.1303e+08
553500	6.114535e+08
554400	6.084449e+08
555300	6.054347e+08
556200	6.024236e+08
557100	5.994116e+08
558000	5.963986e+08
558900	5.933846e+08
559800	5.903697e+08
560700	5.873539e+08
561600	5.852798e+08
562500	5.836097e+08
563400	5.81939e+08
564300	5.802672e+08
565200	5.785955e+08
566100	5.769231e+08
567000	5.752503e+08
567900	5.738341e+08
568800	5.727688e+08
569700	5.717032e+08
570600	5.710331e+08
571500	5.74505e+08
572400	5.77978e+08
573300	5.81452e+08
574200	5.849271e+08
575100	5.872624e+08
576000	5.886224e+08
576900	5.899828e+08
577800	5.902702e+08
578700	5.895133e+08
579600	5.860744e+08
580500	5.849873e+08
581400	5.839e+08
582300	5.828116e+08
583200	5.825577e+08
584100	5.833536e+08
585000	5.841492e+08
585900	5.849455e+08
586800	5.857421e+08
587700	5.872352e+08
588600	5.892107e+08
589500	5.874033e+08
590400	5.844789e+08
591300	5.815537e+08
592200	5.786275e+08
593100	5.757005e+08
594000	5.727727e+08
594900	5.698439e+08
595800	5.685912e+08
596700	5.677616e+08
597600	5.669317e+08
598500	5.661015e+08
599400	5.65271e+08
600300	5.634339e+08
601200	5.610394e+08
602100	5.585051e+08
603000	5.554711e+08
603900	5.535406e+08
604800	5.520778e+08
605700	5.506146e+08
606600	5.490826e+08
607500	5.474321e+08
608400	5.45781e+08
609300	5.413093e+08
610200	5.396884e+08
611100	5.391649e+08
612000	5.39673e+08
612900	5.401811e+08
613800	5.406894e+08
614700	5.411978e+08
615600	5.417064e+08
616500	5.422151e+08
617400	5.427239e+08
618300	5.432329e+08
619200	5.43742e+08
620100	5.442512e+08
621000	5.447606e+08
621900	5.458558e+08
622800	5.478786e+08
623700	5.499019e+08
624600	5.521841e+08
625500	5.591805e+08
626400	5.66179e+08
627300	5.748572e+08
628200	5.836657e+08
629100	5.902339e+08
630000	5.945964e+08
630900	5.9896e+08
631800	6.030367e+08
632700	6.067924e+08
633600	6.097666e+08
634500	6.112842e+08
635400	6.128029e+08
636300	6.143213e+08
637200	6.158403e+08
638100	6.173602e+08
639000	6.16502e+08
639900	6.139803e+08
640800	6.114573e+08
641700	6.089334e+08
642600	6.064093e+08
643500	6.039272e+08
644400	6.017344e+08
645300	5.995409e+08
646200	5.975806e+08
647100	5.977601e+08
648000	5.979401e+08
648900	5.981196e+08
649800	5.982997e+08
650700	5.977187e+08
651600	5.948198e+08
652500	5.919206e+08
653400	5.890205e+08
654300	5.861195e+08
655200	5.83217e+08
656100	5.803142e+08
657000	5.8052e+08
657900	5.830095e+08
658800	5.855003e+08
659700	5.879912e+08
660600	5.904829e+08
661500	5.929753e+08
662400	5.95469e+08
663300	5.979628e+08
664200	6.00218e+08
665100	5.999503e+08
666000	5.996824e+08
666900	5.994145e+08
667800	5.991465e+08
668700	5.991469e+08
669600	6.000193e+08
670500	6.008919e+08
671400	6.017647e+08
672300	6.011589e+08
673200	6.003886e+08
674100	5.99618e+08
675000	5.988477e+08
675900	5.970324e+08
676800	5.932943e+08
677700	5.895552e+08
678600	5.858149e+08
679500	5.820734e+08
680400	5.783305e+08
681300	5.745867e+08
682200	5.708122e+08
683100	5.670362e+08
684000	5.632589e+08
684900	5.594806e+08
685800	5.563566e+08
686700	5.574947e+08
687600	5.586331e+08
688500	5.597717e+08
689400	5.609107e+08
690300	5.581492e+08
691200	5.526212e+08
692100	5.466428e+08
693000	5.435625e+08
693900	5.428199e+08
694800	5.420778e+08
695700	5.413362e+08
696600	5.405951e+08
697500	5.398545e+08
698400	5.394128e+08
699300	5.390494e+08
700200	5.386861e+08
701100	5.383227e+08
702000	5.38161e+08
702900	5.386233e+08
703800	5.390844e+08
704700	5.395445e+08
705600	5.400035e+08
706500	5.404612e+08
707400	5.416077e+08
708300	5.434897e+08
709200	5.453686e+08
710100	5.472445e+08
711000	5.54841e+08
711900	5.634795e+08
712800	5.721058e+08
713700	5.781103e+08
714600	5.81593e+08
715500	5.850705e+08
716400	5.885427e+08
717300	5.920095e+08
718200	5.954711e+08
719100	5.989274e+08
720000	6.023784e+08
720900	6.058247e+08
721800	6.088515e+08
722700	6.085215e+08
723600	6.081916e+08
724500	6.07862e+08
725400	6.075317e+08
726300	6.063405e+08
727200	6.026804e+08
728100	5.990247e+08
729000	5.953734e+08
729900	5.917267e+08
730800	5.880844e+08
731700	5.855912e+08
732600	5.842572e+08
733500	5.829239e+08
734400	5.815925e+08
735300	5.802618e+08
736200	5.789329e+08
737100	5.773827e+08
738000	5.743509e+08
738900	5.713223e+08
739800	5.682979e+08
740700	5.652771e+08
741600	5.622594e+08
742500	5.617767e+08
743400	5.656156e+08
744300	5.694486e+08
745200	5.732764e+08
746100	5.770975e+08
747000	5.805998e+08
747900	5.8295e+08
748800	5.852969e+08
749700	5.860884e+08
750600	5.864636e+08
751500	5.868377e+08
752400	5.872108e+08
753300	5.86999e+08
754200	5.86298e+08
755100	5.855974e+08
756000	5.848968e+08
756900	5.841971e+08
757800	5.834977e+08
758700	5.816618e+08
759600	5.795135e+08
760500	5.77367e+08
761400	5.743909e+08
762300	5.703921e+08
763200	5.663985e+08
764100	5.624402e+08
765000	5.587308e+08
765900	5.55026e+08
766800	5.513259e+08
767700	5.476306e+08
768600	5.439399e+08
769500	5.402538e+08
770400	5.366291e+08
771300	5.333604e+08
772200	5.300957e+08
773100	5.268352e+08
774000	5.235787e+08
774900	5.203264e+08
775800	5.170782e+08
776700	5.138341e+08
777600	5.105941e+08
778500	5.074373e+08
779400	5.060653e+08
780300	5.046948e+08
781200	5.033257e+08
782100	5.025542e+08
783000	5.026623e+08
783900	5.027696e+08
784800	5.028763e+08
785700	5.029823e+08
786600	5.030876e+08
787500	5.031402e+08
788400	5.030911e+08
789300	5.030416e+08
790200	5.029916e+08
791100	5.029412e+08
792000	5.02863e+08
792900	5.02665e+08
793800	5.024668e+08
794700	5.051206e+08
795600	5.08672e+08
796500	5.122176e+08
797400	5.157577e+08
798300	5.19292e+08
799200	5.228206e+08
800100	5.263435e+08
801000	5.298608e+08
801900	5.333723e+08
802800	5.368779e+08
803700	5.403785e+08
804600	5.438729e+08
805500	5.473615e+08
806400	5.508445e+08
807300	5.543218e+08
808200	5.577934e+08
809100	5.612598e+08
810000	5.647201e+08
810900	5.681746e+08
811800	5.675939e+08
