#1
double	default(35136,2)
486900	0.04370637
487800	0.04327141
488700	0.04283645
489600	0.04240149
490500	0.04256079
491400	0.04272008
492300	0.04287938
493200	0.04303867
494100	0.04331434
495000	0.04359
495900	0.04386566
496800	0.04414132
497700	0.04400656
498600	0.04387179
499500	0.04373703
500400	0.04360226
501300	0.04346137
502200	0.04332047
503100	0.04317957
504000	0.04303867
504900	0.0434491
505800	0.04385953
506700	0.04426996
507600	0.04468039
508500	0.04508468
509400	0.04548898
510300	0.04589328
511200	0.04629757
512100	0.04697626
513000	0.04765494
513900	0.04833362
514800	0.04901231
515700	0.04962908
516600	0.05024585
517500	0.05086262
518400	0.05147939
519300	0.05240455
520200	0.0533297
521100	0.05425486
522000	0.05518001
522900	0.05551452
523800	0.05584902
524700	0.05618353
525600	0.05651803
526500	0.05651803
527400	0.05651803
528300	0.05651803
529200	0.05651803
530100	0.0571945
531000	0.05787097
531900	0.05854744
532800	0.05922391
533700	0.05973126
534600	0.06023861
535500	0.06074596
536400	0.06125332
537300	0.06142243
538200	0.06159155
539100	0.06176067
540000	0.06192979
540900	0.06262274
541800	0.0633157
542700	0.06400865
543600	0.06470161
544500	0.06522418
545400	0.06574675
546300	0.06626932
547200	0.06679189
548100	0.06644351
549000	0.06609513
549900	0.06574675
550800	0.06539837
551700	0.06300917
552600	0.06061996
553500	0.05823076
554400	0.05584156
555300	0.05490521
556200	0.05396886
557100	0.05303251
558000	0.05209616
558900	0.05118558
559800	0.05027499
560700	0.0493644
561600	0.04845382
562500	0.04845382
563400	0.04845382
564300	0.04845382
565200	0.04845382
566100	0.04777999
567000	0.04710616
567900	0.04643234
568800	0.04575851
569700	0.04703454
570600	0.04831056
571500	0.04958659
572400	0.05086262
573300	0.05227647
574200	0.05369032
575100	0.05510418
576000	0.05651803
576900	0.05634891
577800	0.05617979
578700	0.05601068
579600	0.05584156
580500	0.05584156
581400	0.05584156
582300	0.05584156
583200	0.05584156
584100	0.05536779
585000	0.05489402
585900	0.05442024
586800	0.05394647
587700	0.0533297
588600	0.05271293
589500	0.05209616
590400	0.05147939
591300	0.05101681
592200	0.05055423
593100	0.05009166
594000	0.04962908
594900	0.0492005
595800	0.04877192
596700	0.04834334
597600	0.04791476
598500	0.04751046
599400	0.04710616
600300	0.04670187
601200	0.04629757
602100	0.04616281
603000	0.04602804
603900	0.04589328
604800	0.04575851
605700	0.04589328
606600	0.04602804
607500	0.04616281
608400	0.04629757
609300	0.04562374
610200	0.04494992
611100	0.04427609
612000	0.04360226
612900	0.04400656
613800	0.04441086
614700	0.04481515
615600	0.04521945
616500	0.04548898
617400	0.04575851
618300	0.04602804
619200	0.04629757
620100	0.04629757
621000	0.04629757
621900	0.04629757
622800	0.04629757
623700	0.04670187
624600	0.04710616
625500	0.04751046
626400	0.04791476
627300	0.04724093
628200	0.0465671
629100	0.04589328
630000	0.04521945
630900	0.04435567
631800	0.04349188
632700	0.0426281
633600	0.04176432
634500	0.04096784
635400	0.04017137
636300	0.0393749
637200	0.03857843
638100	0.03841913
639000	0.03825984
639900	0.03810054
640800	0.03794125
641700	0.03825984
642600	0.03857843
643500	0.03889702
644400	0.03921561
645300	0.03921561
646200	0.03921561
647100	0.03921561
648000	0.03921561
648900	0.0393749
649800	0.03953419
650700	0.03969349
651600	0.03985278
652500	0.04001208
653400	0.04017137
654300	0.04033067
655200	0.04048996
656100	0.04048996
657000	0.04048996
657900	0.04048996
658800	0.04048996
659700	0.04048996
660600	0.04048996
661500	0.04048996
662400	0.04048996
663300	0.04033067
664200	0.04017137
665100	0.04001208
666000	0.03985278
666900	0.03985278
667800	0.03985278
668700	0.03985278
669600	0.03985278
670500	0.04017137
671400	0.04048996
672300	0.04080855
673200	0.04112714
674100	0.04112714
675000	0.04112714
675900	0.04112714
676800	0.04112714
677700	0.04080855
678600	0.04048996
679500	0.04017137
680400	0.03985278
681300	0.03953419
682200	0.03921561
683100	0.03889702
684000	0.03857843
684900	0.03825984
685800	0.03794125
686700	0.03762266
687600	0.03730407
688500	0.03762266
689400	0.03794125
690300	0.03825984
691200	0.03857843
692100	0.03857843
693000	0.03857843
693900	0.03857843
694800	0.03857843
695700	0.03857843
696600	0.03857843
697500	0.03857843
698400	0.03857843
699300	0.03825984
700200	0.03794125
701100	0.03762266
702000	0.03730407
702900	0.03703105
703800	0.03675803
704700	0.03648501
705600	0.03621199
706500	0.03591637
707400	0.03562076
708300	0.03532514
709200	0.03502953
710100	0.03512807
711000	0.0352266
711900	0.03532514
712800	0.03542368
713700	0.03532514
714600	0.0352266
715500	0.03512807
716400	0.03502953
717300	0.03493099
718200	0.03483245
719100	0.03473391
720000	0.03463538
720900	0.03473391
721800	0.03483245
722700	0.03493099
723600	0.03502953
724500	0.03559816
725400	0.0361668
726300	0.03673544
727200	0.03730407
728100	0.03762266
729000	0.03794125
729900	0.03825984
730800	0.03857843
731700	0.03825984
732600	0.03794125
733500	0.03762266
734400	0.03730407
735300	0.03643982
736200	0.03557557
737100	0.03471132
738000	0.03384707
738900	0.03487062
739800	0.03589416
740700	0.03691771
741600	0.03794125
742500	0.04043463
743400	0.042928
744300	0.04542138
745200	0.04791476
746100	0.04957688
747000	0.051239
747900	0.05290112
748800	0.05456324
749700	0.05505194
750600	0.05554064
751500	0.05602933
752400	0.05651803
753300	0.05668715
754200	0.05685626
755100	0.05702538
756000	0.0571945
756900	0.05753273
757800	0.05787097
758700	0.0582092
759600	0.05854744
760500	0.05922391
761400	0.05990038
762300	0.06057685
763200	0.06125332
764100	0.06091508
765000	0.06057685
765900	0.06023861
766800	0.05990038
767700	0.06144906
768600	0.06299775
769500	0.06454644
770400	0.06609513
771300	0.06609513
772200	0.06609513
773100	0.06609513
774000	0.06609513
774900	0.06592094
775800	0.06574675
776700	0.06557256
777600	0.06539837
778500	0.06609513
779400	0.06679189
780300	0.06748865
781200	0.06818541
782100	0.06766284
783000	0.06714027
783900	0.0666177
784800	0.06609513
785700	0.06749633
786600	0.06889754
787500	0.07029874
788400	0.07169995
789300	0.07276185
790200	0.07382376
791100	0.07488567
792000	0.07594758
792900	0.07686707
793800	0.07778657
794700	0.07870606
795600	0.07962556
796500	0.07888305
797400	0.07814054
798300	0.07739803
799200	0.07665552
800100	0.07665552
801000	0.07665552
801900	0.07665552
802800	0.07665552
803700	0.07683516
804600	0.0770148
805500	0.07719445
806400	0.07737409
807300	0.07613254
808200	0.07489099
809100	0.07364944
810000	0.07240788
810900	0.06978836
811800	0.06716884
812700	0.06454931
813600	0.06192979
814500	0.06808743
815400	0.07424507
816300	0.08040271
817200	0.08656035
818100	0.08006447
819000	0.0735686
819900	0.06707272
820800	0.06057685
821700	0.05876506
822600	0.05695327
823500	0.05514149
824400	0.0533297
825300	0.05317551
826200	0.05302132
827100	0.05286712
828000	0.05271293
828900	0.05317551
829800	0.05363809
830700	0.05410067
831600	0.05456324
832500	0.05522106
833400	0.05587887
834300	0.05653669
835200	0.0571945
836100	0.05736362
837000	0.05753273
837900	0.05770185
838800	0.05787097
839700	0.05804009
840600	0.0582092
841500	0.05837832
842400	0.05854744
843300	0.05888567
844200	0.05922391
845100	0.05956214
846000	0.05990038
846900	0.06006949
847800	0.06023861
848700	0.06040773
849600	0.06057685
850500	0.06091508
851400	0.06125332
852300	0.06159155
853200	0.06192979
854100	0.06227436
855000	0.06261894
855900	0.06296351
856800	0.06330809
857700	0.06400485
858600	0.06470161
859500	0.06539837
860400	0.06609513
861300	0.06731935
862200	0.06854357
863100	0.06976779
864000	0.07099201
864900	0.07116899
865800	0.07134598
866700	0.07152296
867600	0.07169995
868500	0.07311848
869400	0.07453702
870300	0.07595556
871200	0.07737409
872100	0.07793696
873000	0.07849983
873900	0.07906269
874800	0.07962556
875700	0.08000081
876600	0.08037605
877500	0.0807513
878400	0.08112654
879300	0.08291177
880200	0.08469701
881100	0.08648224
882000	0.08826747
882900	0.08954781
883800	0.09082816
884700	0.0921085
885600	0.09338885
886500	0.09359394
887400	0.09379904
888300	0.09400413
889200	0.09420923
890100	0.09493008
891000	0.09565092
891900	0.09637177
892800	0.09709261
893700	0.09445955
894600	0.09182648
895500	0.08919341
896400	0.08656035
897300	0.08390715
898200	0.08125396
899100	0.07860077
900000	0.07594758
900900	0.07435541
901800	0.07276325
902700	0.07117109
903600	0.06957893
904500	0.0683596
905400	0.06714027
906300	0.06592094
907200	0.06470161
908100	0.06333218
909000	0.06196276
909900	0.06059333
910800	0.05922391
911700	0.06007076
912600	0.06091762
913500	0.06176447
914400	0.06261133
915300	0.06383066
916200	0.06504999
917100	0.06626932
918000	0.06748865
918900	0.06907243
919800	0.0706562
920700	0.07223998
921600	0.07382376
922500	0.07489897
923400	0.07597417
924300	0.07704938
925200	0.07812458
926100	0.07925032
927000	0.08037605
927900	0.08150179
928800	0.08262752
929700	0.08382412
930600	0.08502071
931500	0.08621731
932400	0.08741391
933300	0.08826747
934200	0.08912103
935100	0.0899746
936000	0.09082816
936900	0.09221406
937800	0.09359996
938700	0.09498586
939600	0.09637177
940500	0.0992053
941400	0.1020388
942300	0.1048724
943200	0.1077059
944100	0.1083846
945000	0.1090632
945900	0.1097419
946800	0.1104206
947700	0.1101943
948600	0.1099681
949500	0.1097419
950400	0.1095157
951300	0.1140329
952200	0.1185501
953100	0.1230673
954000	0.1275845
954900	0.135641
955800	0.1436975
956700	0.151754
957600	0.1598104
958500	0.178195
959400	0.1965796
960300	0.2149642
961200	0.2333488
962100	0.249756
963000	0.2661632
963900	0.2825703
964800	0.2989775
965700	0.2825703
966600	0.2661632
967500	0.249756
968400	0.2333488
969300	0.2204988
970200	0.2076488
971100	0.1947988
972000	0.1819488
972900	0.1902989
973800	0.198649
974700	0.2069991
975600	0.2153492
976500	0.2175991
977400	0.2198491
978300	0.222099
979200	0.224349
980100	0.1993537
981000	0.1743584
981900	0.1493631
982800	0.1243679
983700	0.1168282
984600	0.1092885
985500	0.1017489
986400	0.09420923
987300	0.0913138
988200	0.08841837
989100	0.08552295
990000	0.08262752
990900	0.07989563
991800	0.07716373
992700	0.07443184
993600	0.07169995
994500	0.07116969
995400	0.07063944
996300	0.07010918
997200	0.06957893
998100	0.0699322
999000	0.07028547
999900	0.07063874
1000800	0.07099201
1001700	0.0722309
1002600	0.07346979
1003500	0.07470868
1004400	0.07594758
1005300	0.0800945
1006200	0.08424143
1007100	0.08838836
1008000	0.09253528
1008900	0.09542305
1009800	0.09831081
1010700	0.1011986
1011600	0.1040863
1012500	0.104765
1013400	0.1054437
1014300	0.1061223
1015200	0.106801
1016100	0.1083782
1017000	0.1099553
1017900	0.1115325
1018800	0.1131096
1019700	0.11512
1020600	0.1171304
1021500	0.1191408
1022400	0.1211512
1023300	0.1203471
1024200	0.1195429
1025100	0.1187387
1026000	0.1179346
1026900	0.1158299
1027800	0.1137251
1028700	0.1116204
1029600	0.1095157
1030500	0.1092894
1031400	0.1090632
1032300	0.108837
1033200	0.1086108
1034100	0.1117459
1035000	0.114881
1035900	0.1180161
1036800	0.1211512
1037700	0.116885
1038600	0.1126188
1039500	0.1083526
1040400	0.1040863
1041300	0.1023379
1042200	0.1005895
1043100	0.09884104
1044000	0.09709261
1044900	0.09595328
1045800	0.09481395
1046700	0.09367462
1047600	0.09253528
1048500	0.09385483
1049400	0.09517437
1050300	0.09649391
1051200	0.09781346
1052100	0.09709261
1053000	0.09637177
1053900	0.09565092
1054800	0.09493008
1055700	0.09305103
1056600	0.09117199
1057500	0.08929295
1058400	0.08741391
1059300	0.08720052
1060200	0.08698713
1061100	0.08677374
1062000	0.08656035
1062900	0.08614001
1063800	0.08571967
1064700	0.08529933
1065600	0.08487899
1066500	0.08394088
1067400	0.08300276
1068300	0.08206465
1069200	0.08112654
1070100	0.07947783
1071000	0.07782912
1071900	0.07618041
1072800	0.0745317
1073700	0.07400075
1074600	0.07346979
1075500	0.07293884
1076400	0.07240788
1077300	0.07240788
1078200	0.07240788
1079100	0.07240788
1080000	0.07240788
1080900	0.0722309
1081800	0.07205392
1082700	0.07187693
1083600	0.07169995
1084500	0.07152296
1085400	0.07134598
1086300	0.07116899
1087200	0.07099201
1088100	0.07081502
1089000	0.07063804
1089900	0.07046105
1090800	0.07028407
1091700	0.07063804
1092600	0.07099201
1093500	0.07134598
1094400	0.07169995
1095300	0.07205392
1096200	0.07240788
1097100	0.07276185
1098000	0.07311582
1098900	0.07311582
1099800	0.07311582
1100700	0.07311582
1101600	0.07311582
1102500	0.07293884
1103400	0.07276185
1104300	0.07258487
1105200	0.07240788
1106100	0.07240788
1107000	0.07240788
1107900	0.07240788
1108800	0.07240788
1109700	0.07276185
1110600	0.07311582
1111500	0.07346979
1112400	0.07382376
1113300	0.07364678
1114200	0.07346979
1115100	0.07329281
1116000	0.07311582
1116900	0.07311582
1117800	0.07311582
1118700	0.07311582
1119600	0.07311582
1120500	0.07329281
1121400	0.07346979
1122300	0.07364678
1123200	0.07382376
1124100	0.07382376
1125000	0.07382376
1125900	0.07382376
1126800	0.07382376
1127700	0.07417773
1128600	0.0745317
1129500	0.07488567
1130400	0.07523964
1131300	0.07488567
1132200	0.0745317
1133100	0.07417773
1134000	0.07382376
1134900	0.07400075
1135800	0.07417773
1136700	0.07435472
1137600	0.0745317
1138500	0.07400075
1139400	0.07346979
1140300	0.07293884
1141200	0.07240788
1142100	0.0722309
1143000	0.07205392
1143900	0.07187693
1144800	0.07169995
1145700	0.07240788
1146600	0.07311582
1147500	0.07382376
1148400	0.0745317
1149300	0.07435472
1150200	0.07417773
1151100	0.07400075
1152000	0.07382376
1152900	0.07329281
1153800	0.07276185
1154700	0.0722309
1155600	0.07169995
1156500	0.07205392
1157400	0.07240788
1158300	0.07276185
1159200	0.07311582
1160100	0.07118646
1161000	0.0692571
1161900	0.06732773
1162800	0.06539837
1163700	0.0643621
1164600	0.06332584
1165500	0.06228958
1166400	0.06125332
1167300	0.06159282
1168200	0.06193232
1169100	0.06227183
1170000	0.06261133
1170900	0.06295971
1171800	0.06330809
1172700	0.06365647
1173600	0.06400485
1174500	0.06504999
1175400	0.06609513
1176300	0.06714027
1177200	0.06818541
1178100	0.06888706
1179000	0.06958871
1179900	0.07029036
1180800	0.07099201
1181700	0.07169995
1182600	0.07240788
1183500	0.07311582
1184400	0.07382376
1185300	0.07364678
1186200	0.07346979
1187100	0.07329281
1188000	0.07311582
1188900	0.07329281
1189800	0.07346979
1190700	0.07364678
1191600	0.07382376
1192500	0.07435472
1193400	0.07488567
1194300	0.07541662
1195200	0.07594758
1196100	0.07724232
1197000	0.07853706
1197900	0.0798318
1198800	0.08112654
1199700	0.08112654
1200600	0.08112654
1201500	0.08112654
1202400	0.08112654
1203300	0.08150179
1204200	0.08187703
1205100	0.08225228
1206000	0.08262752
1206900	0.08281514
1207800	0.08300276
1208700	0.08319039
1209600	0.08337801
1210500	0.08788793
1211400	0.09239785
1212300	0.09690777
1213200	0.1014177
1214100	0.1025373
1215000	0.1036569
1215900	0.1047765
1216800	0.1058961
1217700	0.1063486
1218600	0.106801
1219500	0.1072534
1220400	0.1077059
1221300	0.1079321
1222200	0.1081583
1223100	0.1083846
1224000	0.1086108
1224900	0.1081583
1225800	0.1077059
1226700	0.1072534
1227600	0.106801
1228500	0.1077059
1229400	0.1086108
1230300	0.1095157
1231200	0.1104206
1232100	0.1106907
1233000	0.1109609
1233900	0.1112311
1234800	0.1115013
1235700	0.1094213
1236600	0.1073414
1237500	0.1052614
1238400	0.1031815
1239300	0.1003065
1240200	0.09743159
1241100	0.09455665
1242000	0.09168172
1242900	0.09040138
1243800	0.08912103
1244700	0.08784069
1245600	0.08656035
1246500	0.08595238
1247400	0.08534442
1248300	0.08473646
1249200	0.0841285
1250100	0.08281514
1251000	0.08150179
1251900	0.08018843
1252800	0.07887507
1253700	0.07778923
1254600	0.07670339
1255500	0.07561754
1256400	0.0745317
1257300	0.07435472
1258200	0.07417773
1259100	0.07400075
1260000	0.07382376
1260900	0.07417773
1261800	0.0745317
1262700	0.07488567
1263600	0.07523964
1264500	0.0745317
1265400	0.07382376
1266300	0.07311582
1267200	0.07240788
1268100	0.07276185
1269000	0.07311582
1269900	0.07346979
1270800	0.07382376
1271700	0.07400075
1272600	0.07417773
1273500	0.07435472
1274400	0.0745317
1275300	0.07346979
1276200	0.07240788
1277100	0.07134598
1278000	0.07028407
1278900	0.06958521
1279800	0.06888636
1280700	0.0681875
1281600	0.06748865
1282500	0.06696608
1283400	0.06644351
1284300	0.06592094
1285200	0.06539837
1286100	0.06504999
1287000	0.06470161
1287900	0.06435323
1288800	0.06400485
1289700	0.06348608
1290600	0.06296732
1291500	0.06244855
1292400	0.06192979
1293300	0.06159155
1294200	0.06125332
1295100	0.06091508
1296000	0.06057685
1296900	0.06040773
1297800	0.06023861
1298700	0.06006949
1299600	0.05990038
1300500	0.05973126
1301400	0.05956214
1302300	0.05939303
1303200	0.05922391
1304100	0.05905479
1305000	0.05888567
1305900	0.05871656
1306800	0.05854744
1307700	0.05871656
1308600	0.05888567
1309500	0.05905479
1310400	0.05922391
1311300	0.05905479
1312200	0.05888567
1313100	0.05871656
1314000	0.05854744
1314900	0.05871656
1315800	0.05888567
1316700	0.05905479
1317600	0.05922391
1318500	0.05939303
1319400	0.05956214
1320300	0.05973126
1321200	0.05990038
1322100	0.05990038
1323000	0.05990038
1323900	0.05990038
1324800	0.05990038
1325700	0.05956214
1326600	0.05922391
1327500	0.05888567
1328400	0.05854744
1329300	0.05770558
1330200	0.05686373
1331100	0.05602187
1332000	0.05518001
1332900	0.05518001
1333800	0.05518001
1334700	0.05518001
1335600	0.05518001
1336500	0.05502582
1337400	0.05487163
1338300	0.05471744
1339200	0.05456324
1340100	0.05505194
1341000	0.05554064
1341900	0.05602933
1342800	0.05651803
1343700	0.05651803
1344600	0.05651803
1345500	0.05651803
1346400	0.05651803
1347300	0.05602933
1348200	0.05554064
1349100	0.05505194
1350000	0.05456324
1350900	0.05425486
1351800	0.05394647
1352700	0.05363809
1353600	0.0533297
1354500	0.05652106
1355400	0.05971241
1356300	0.06290377
1357200	0.06609513
