#1
double	default(35136,2)
773100	0.7907261
774000	0.7925748
774900	0.7944212
775800	0.7962652
776700	0.7981069
777600	0.7953942
778500	0.7972145
779400	0.7980056
780300	0.7987959
781200	0.7995853
782100	0.8000302
783000	0.7999679
783900	0.799906
784800	0.7998445
785700	0.7997834
786600	0.7997226
787500	0.7996923
788400	0.7997206
789300	0.7997492
790200	0.799778
791100	0.7998071
792000	0.7998521
792900	0.7999663
793800	0.8000806
794700	0.7985504
795600	0.7965025
796500	0.7944581
797400	0.7970149
798300	0.7950084
799200	0.7930052
800100	0.7910052
801000	0.7890084
801900	0.7870149
802800	0.7894157
803700	0.787457
804600	0.7855018
805500	0.7835498
806400	0.781601
807300	0.7796553
808200	0.7819128
809100	0.7799993
810000	0.7780893
810900	0.7761824
811800	0.7765029
812700	0.7779815
813600	0.7794583
814500	0.7810679
815400	0.7787734
816300	0.7806881
817200	0.7826002
818100	0.784601
819000	0.7867474
819900	0.788891
820800	0.7866411
821700	0.7882883
822600	0.7899334
823500	0.7915764
824400	0.7932172
825300	0.7959574
826200	0.7982389
827100	0.798682
828000	0.7945598
828900	0.7950092
829800	0.7946789
830700	0.797446
831600	0.7956529
832500	0.7938628
833400	0.7926989
834300	0.7917987
835200	0.7909001
836100	0.7900033
837000	0.790496
837900	0.7914206
838800	0.7923441
839700	0.7932669
840600	0.7941884
841500	0.7951087
842400	0.7960281
843300	0.7969466
844200	0.7974642
845100	0.797912
846000	0.7981329
846900	0.7983538
847800	0.7947586
848700	0.7972713
849600	0.7997805
850500	0.8022863
851400	0.8047885
852300	0.8067184
853200	0.8032605
854100	0.804591
855000	0.8059198
855900	0.8072469
856800	0.8085305
857700	0.8079285
858600	0.8073277
859500	0.8067282
860400	0.80613
861300	0.8055329
862200	0.8056486
863100	0.8077798
864000	0.809908
864900	0.8111749
865800	0.8119166
866700	0.8121722
867600	0.8117214
868500	0.8112708
869400	0.8108202
870300	0.8103698
871200	0.8099195
872100	0.8094693
873000	0.8086256
873900	0.8076414
874800	0.8066553
875700	0.8056676
876600	0.8046579
877500	0.8035602
878400	0.8072417
879300	0.8061582
880200	0.8050728
881100	0.8039852
882000	0.8028956
882900	0.801804
883800	0.7999448
884700	0.7963527
885600	0.797343
886500	0.7937858
887400	0.7902183
888300	0.7866406
889200	0.7874718
890100	0.7839253
891000	0.7803686
891900	0.7810139
892800	0.7786007
893700	0.7769123
894600	0.7752202
895500	0.7741736
896400	0.7736112
897300	0.7730486
898200	0.7724857
899100	0.7719229
900000	0.7714355
900900	0.7715317
901800	0.7716671
902700	0.7718916
903600	0.7721185
904500	0.7732547
905400	0.7750908
906300	0.7764986
907200	0.7773667
908100	0.7777472
909000	0.7778347
909900	0.7779239
910800	0.7780152
911700	0.7783855
912600	0.7792117
913500	0.7800422
914400	0.7808769
915300	0.7817155
916200	0.7812396
917100	0.7795864
918000	0.7779291
918900	0.7762682
919800	0.7746039
920700	0.7729355
921600	0.7712638
922500	0.7701106
923400	0.773413
924300	0.7726863
925200	0.7719592
926100	0.7712314
927000	0.7705026
927900	0.7697733
928800	0.7690434
929700	0.7683123
930600	0.7685816
931500	0.7700368
932400	0.7714976
933300	0.7729645
934200	0.7704132
935100	0.7719113
936000	0.7734154
936900	0.7749257
937800	0.776442
938700	0.7779646
939600	0.7794932
940500	0.7810279
941400	0.7809741
942300	0.7808137
943200	0.7806541
944100	0.7804955
945000	0.7803378
945900	0.7814839
946800	0.7798834
947700	0.7824979
948600	0.782193
949500	0.7809113
950400	0.7796272
951300	0.7783407
952200	0.7812605
953100	0.780712
954000	0.7806569
954900	0.7806028
955800	0.7805501
956700	0.7802118
957600	0.779861
958500	0.7795104
959400	0.7791603
960300	0.7787526
961200	0.7782616
962100	0.7777705
963000	0.7772793
963900	0.776788
964800	0.7762966
965700	0.775805
966600	0.7753135
967500	0.7745836
968400	0.7736376
969300	0.7726902
970200	0.7717414
971100	0.7729753
972000	0.7699608
972900	0.766939
973800	0.7639097
974700	0.7647617
975600	0.7617537
976500	0.7587383
977400	0.7557154
978300	0.7564329
979200	0.7534292
980100	0.7500881
981000	0.7464977
981900	0.7458916
982800	0.7423147
983700	0.7397103
984600	0.7390681
985500	0.7384252
986400	0.7377822
987300	0.7371387
988200	0.7367345
989100	0.7374335
990000	0.7381361
990900	0.7388418
991800	0.7385868
992700	0.7381526
993600	0.7377189
994500	0.737285
995400	0.7389719
996300	0.7420906
997200	0.7452193
998100	0.7453861
999000	0.7472992
999900	0.7460626
1000800	0.7448234
1001700	0.7436046
1002600	0.742397
1003500	0.7411874
1004400	0.7399761
1005300	0.7387365
1006200	0.7371828
1007100	0.7372565
1008000	0.7357037
1008900	0.7341483
1009800	0.7334356
1010700	0.7334786
1011600	0.7335227
1012500	0.7335686
1013400	0.7336159
1014300	0.7331886
1015200	0.7325342
1016100	0.7318791
1017000	0.7305132
1017900	0.7305132
1018800	0.7305132
1019700	0.7305132
1020600	0.7305132
1021500	0.7305132
1022400	0.7334615
1023300	0.7363788
1024200	0.7367704
1025100	0.7371643
1026000	0.7359319
1026900	0.7363323
1027800	0.7375728
1028700	0.7396032
1029600	0.7416402
1030500	0.7436838
1031400	0.746298
1032300	0.7474813
1033200	0.7516666
1034100	0.7529519
1035000	0.7517847
1035900	0.7506156
1036800	0.7494447
1037700	0.7484623
1038600	0.7486377
1039500	0.7493316
1040400	0.7500268
1041300	0.7507235
1042200	0.7514217
1043100	0.7508806
1044000	0.7501026
1044900	0.7493237
1045800	0.748665
1046700	0.7484848
1047600	0.7483047
1048500	0.7481247
1049400	0.7479448
1050300	0.7477651
1051200	0.7475854
1052100	0.7474058
1053000	0.7460971
1053900	0.7476725
1054800	0.7462803
1055700	0.7448864
1056600	0.7424113
1057500	0.7381431
1058400	0.7355074
1059300	0.7313523
1060200	0.7305132
1061100	0.7305132
1062000	0.7305132
1062900	0.7305132
1063800	0.7305132
1064700	0.7305132
1065600	0.7305132
1066500	0.7305132
1067400	0.7305132
1068300	0.7305132
1069200	0.7305132
1070100	0.7305132
1071000	0.7305132
1071900	0.7305132
1072800	0.7305132
1073700	0.7305132
1074600	0.7305132
1075500	0.7305132
1076400	0.7305132
1077300	0.7305132
1078200	0.7305132
1079100	0.7305132
1080000	0.7305132
1080900	0.7305132
1081800	0.7305132
1082700	0.7305132
1083600	0.7305132
1084500	0.7305132
1085400	0.7305132
1086300	0.7305132
1087200	0.7305132
1088100	0.7305132
1089000	0.7305132
1089900	0.7305132
1090800	0.7305132
1091700	0.7305132
1092600	0.7305132
1093500	0.7305132
1094400	0.7305132
1095300	0.7305132
1096200	0.7305132
1097100	0.7305132
1098000	0.7305132
1098900	0.7305132
1099800	0.7305132
1100700	0.7305132
1101600	0.7305132
1102500	0.7305132
1103400	0.7305132
1104300	0.7305132
1105200	0.7305132
1106100	0.7305132
